university_id,major_id,province_id,year,subject_type,batch,min_score,min_rank,avg_score,plan_count
11,21,1,2025,物理类,本科批,656,1,660,30
11,22,1,2023,物理类,本科批,629,4850,631,4
11,22,1,2024,物理类,本科批,626,5900,634,6
11,22,1,2025,物理类,本科批,630,4500,636,6
11,23,1,2023,物理类,本科批,597,6100,604,3
11,23,1,2024,物理类,本科批,602,2600,608,30
11,23,1,2025,物理类,本科批,612,1,617,8
11,24,1,2023,物理类,本科批,625,6250,630,4
11,24,1,2024,物理类,本科批,625,6250,629,3
11,24,1,2025,物理类,本科批,636,2400,644,4
11,25,1,2023,物理类,本科批,627,5550,630,25
11,25,1,2024,物理类,本科批,635,2750,638,5
11,25,1,2025,物理类,本科批,635,2750,637,25
11,26,1,2023,物理类,本科批,624,6600,627,12
11,26,1,2024,物理类,本科批,632,3800,636,12
11,26,1,2025,物理类,本科批,633,3450,638,25
11,27,1,2023,物理类,本科批,625,6250,628,15
11,27,1,2024,物理类,本科批,625,6250,629,12
11,27,1,2025,物理类,本科批,639,1350,643,15
11,28,1,2023,物理类,本科批,625,6250,631,25
11,28,1,2024,物理类,本科批,631,4150,637,25
11,28,1,2025,物理类,本科批,633,3450,637,6
11,29,1,2023,物理类,本科批,632,3800,638,10
11,29,1,2024,物理类,本科批,635,2750,642,5
11,29,1,2025,物理类,本科批,633,3450,639,8
11,30,1,2023,物理类,本科批,628,5200,634,2
11,30,1,2024,物理类,本科批,626,5900,628,10
11,30,1,2025,物理类,本科批,634,3100,636,25
11,1,1,2023,历史类,本科批,615,1,619,5
11,1,1,2024,历史类,本科批,613,1,619,3
11,1,1,2025,历史类,本科批,623,1,630,5
11,2,1,2023,历史类,本科批,613,1,615,20
11,2,1,2024,历史类,本科批,619,1,626,25
11,2,1,2025,历史类,本科批,620,1,622,30
11,3,1,2023,历史类,本科批,564,2400,571,3
11,3,1,2024,历史类,本科批,564,2400,572,10
11,3,1,2025,历史类,本科批,567,1200,570,3
11,4,1,2023,历史类,本科批,618,1,623,8
11,4,1,2024,历史类,本科批,617,1,625,6
11,4,1,2025,历史类,本科批,622,1,624,12
11,5,1,2023,历史类,本科批,620,1,625,4
11,5,1,2024,历史类,本科批,614,1,617,15
11,5,1,2025,历史类,本科批,620,1,626,25
11,6,1,2023,历史类,本科批,560,4000,562,2
11,6,1,2024,历史类,本科批,561,3600,567,30
11,6,1,2025,历史类,本科批,570,1,572,12
11,7,1,2023,历史类,本科批,559,4400,566,10
11,7,1,2024,历史类,本科批,562,3200,569,8
11,7,1,2025,历史类,本科批,573,1,575,15
11,8,1,2023,历史类,本科批,616,1,621,10
11,8,1,2024,历史类,本科批,621,1,624,2
11,8,1,2025,历史类,本科批,624,1,626,20
11,9,1,2023,历史类,本科批,575,1,582,6
11,9,1,2024,历史类,本科批,573,1,580,25
11,9,1,2025,历史类,本科批,579,1,585,8
11,10,1,2023,历史类,本科批,560,4000,567,5
11,10,1,2024,历史类,本科批,568,800,570,10
11,10,1,2025,历史类,本科批,566,1600,573,10
11,11,1,2023,历史类,本科批,577,1,579,25
11,11,1,2024,历史类,本科批,576,1,579,2
11,11,1,2025,历史类,本科批,575,1,582,20
11,12,1,2023,历史类,本科批,557,5200,565,15
11,12,1,2024,历史类,本科批,567,1200,573,12
11,12,1,2025,历史类,本科批,561,3600,565,2
11,13,1,2023,历史类,本科批,600,1500,602,5
11,13,1,2024,历史类,本科批,602,1100,609,15
11,13,1,2025,历史类,本科批,606,300,609,3
11,14,1,2023,历史类,本科批,565,2000,572,2
11,14,1,2024,历史类,本科批,569,400,571,5
11,14,1,2025,历史类,本科批,562,3200,565,25
11,15,1,2023,历史类,本科批,558,4800,563,20
11,15,1,2024,历史类,本科批,569,400,571,3
11,15,1,2025,历史类,本科批,568,800,574,20
11,16,1,2023,历史类,本科批,564,2400,568,30
11,16,1,2024,历史类,本科批,565,2000,567,25
11,16,1,2025,历史类,本科批,573,1,576,8
11,17,1,2023,历史类,本科批,611,1,617,4
11,17,1,2024,历史类,本科批,614,1,616,6
11,17,1,2025,历史类,本科批,621,1,624,30
11,18,1,2023,历史类,本科批,600,1500,603,20
11,18,1,2024,历史类,本科批,597,2100,599,25
11,18,1,2025,历史类,本科批,606,300,614,4
11,19,1,2023,历史类,本科批,557,5200,559,2
11,19,1,2024,历史类,本科批,561,3600,568,25
11,19,1,2025,历史类,本科批,569,400,574,30
11,20,1,2023,历史类,本科批,593,2900,596,4
11,20,1,2024,历史类,本科批,603,900,608,10
11,20,1,2025,历史类,本科批,599,1700,605,30
11,21,1,2023,历史类,本科批,565,2000,571,3
11,21,1,2024,历史类,本科批,565,2000,570,2
11,21,1,2025,历史类,本科批,568,800,571,3
11,22,1,2023,历史类,本科批,603,900,607,15
11,22,1,2024,历史类,本科批,598,1900,603,25
11,22,1,2025,历史类,本科批,601,1300,603,5
11,23,1,2023,历史类,本科批,568,800,576,12
11,23,1,2024,历史类,本科批,562,3200,565,25
11,23,1,2025,历史类,本科批,561,3600,568,8
11,24,1,2023,历史类,本科批,595,2500,599,20
11,24,1,2024,历史类,本科批,595,2500,597,30
11,24,1,2025,历史类,本科批,604,700,607,4
11,25,1,2023,历史类,本科批,599,1700,601,3
11,25,1,2024,历史类,本科批,602,1100,608,20
11,25,1,2025,历史类,本科批,604,700,607,30
11,26,1,2023,历史类,本科批,595,2500,603,3
11,26,1,2024,历史类,本科批,598,1900,600,5
11,26,1,2025,历史类,本科批,602,1100,607,5
11,27,1,2023,历史类,本科批,562,3200,564,10
11,27,1,2024,历史类,本科批,563,2800,569,12
11,27,1,2025,历史类,本科批,568,800,572,4
11,28,1,2023,历史类,本科批,603,900,607,6
11,28,1,2024,历史类,本科批,600,1500,603,2
11,28,1,2025,历史类,本科批,600,1500,604,4
11,29,1,2023,历史类,本科批,563,2800,568,4
11,29,1,2024,历史类,本科批,563,2800,567,20
11,29,1,2025,历史类,本科批,572,1,578,4
11,30,1,2023,历史类,本科批,593,2900,595,10
11,30,1,2024,历史类,本科批,602,1100,610,5
11,30,1,2025,历史类,本科批,607,100,615,12
12,1,1,2023,物理类,本科批,644,1,647,8
12,1,1,2024,物理类,本科批,654,1,657,20
12,1,1,2025,物理类,本科批,656,1,658,10
12,2,1,2023,物理类,本科批,651,1,658,15
12,2,1,2024,物理类,本科批,651,1,657,10
12,2,1,2025,物理类,本科批,650,1,655,12
12,3,1,2023,物理类,本科批,578,19400,585,30
12,3,1,2024,物理类,本科批,586,13800,589,8
12,3,1,2025,物理类,本科批,589,11700,596,3
12,4,1,2023,物理类,本科批,582,16600,589,12
12,4,1,2024,物理类,本科批,592,9600,594,12
12,4,1,2025,物理类,本科批,589,11700,597,30
12,5,1,2023,物理类,本科批,652,1,657,30
12,5,1,2024,物理类,本科批,655,1,657,10
12,5,1,2025,物理类,本科批,656,1,658,6
12,6,1,2023,物理类,本科批,631,4150,637,20
12,6,1,2024,物理类,本科批,635,2750,637,20
12,6,1,2025,物理类,本科批,628,5200,634,25
12,7,1,2023,物理类,本科批,625,6250,630,8
12,7,1,2024,物理类,本科批,634,3100,636,8
12,7,1,2025,物理类,本科批,630,4500,637,15
12,8,1,2023,物理类,本科批,643,1,646,8
12,8,1,2024,物理类,本科批,653,1,655,25
12,8,1,2025,物理类,本科批,658,1,666,30
12,9,1,2023,物理类,本科批,586,13800,590,6
12,9,1,2024,物理类,本科批,593,8900,598,6
12,9,1,2025,物理类,本科批,585,14500,589,8
12,10,1,2023,物理类,本科批,603,1900,611,3
12,10,1,2024,物理类,本科批,608,1,615,15
12,10,1,2025,物理类,本科批,610,1,616,8
12,11,1,2023,物理类,本科批,602,2600,607,3
12,11,1,2024,物理类,本科批,606,1,609,6
12,11,1,2025,物理类,本科批,602,2600,605,6
12,12,1,2023,物理类,本科批,588,12400,591,5
12,12,1,2024,物理类,本科批,593,8900,595,6
12,12,1,2025,物理类,本科批,597,6100,603,4
12,13,1,2023,物理类,本科批,628,5200,635,25
12,13,1,2024,物理类,本科批,629,4850,632,3
12,13,1,2025,物理类,本科批,629,4850,637,15
12,17,1,2023,物理类,本科批,650,1,654,25
12,17,1,2024,物理类,本科批,652,1,658,25
12,17,1,2025,物理类,本科批,658,1,663,12
12,18,1,2023,物理类,本科批,627,5550,630,6
12,18,1,2024,物理类,本科批,632,3800,636,6
12,18,1,2025,物理类,本科批,628,5200,632,6
12,19,1,2023,物理类,本科批,632,3800,635,30
12,19,1,2024,物理类,本科批,629,4850,632,4
12,19,1,2025,物理类,本科批,629,4850,632,3
12,20,1,2023,物理类,本科批,589,11700,592,12
12,20,1,2024,物理类,本科批,588,12400,591,5
12,20,1,2025,物理类,本科批,588,12400,595,8
12,21,1,2023,物理类,本科批,648,1,653,15
12,21,1,2024,物理类,本科批,653,1,657,3
12,21,1,2025,物理类,本科批,652,1,657,4
12,22,1,2023,物理类,本科批,624,6600,626,30
12,22,1,2024,物理类,本科批,633,3450,637,25
12,22,1,2025,物理类,本科批,635,2750,639,20
12,23,1,2023,物理类,本科批,602,2600,606,30
12,23,1,2024,物理类,本科批,607,1,609,4
12,23,1,2025,物理类,本科批,606,1,610,2
12,24,1,2023,物理类,本科批,630,4500,634,3
12,24,1,2024,物理类,本科批,625,6250,631,25
12,24,1,2025,物理类,本科批,636,2400,642,5
12,25,1,2023,物理类,本科批,625,6250,627,3
12,25,1,2024,物理类,本科批,632,3800,639,25
12,25,1,2025,物理类,本科批,634,3100,639,5
12,26,1,2023,物理类,本科批,629,4850,635,2
12,26,1,2024,物理类,本科批,631,4150,634,30
12,26,1,2025,物理类,本科批,634,3100,639,8
12,27,1,2023,物理类,本科批,585,14500,589,12
12,27,1,2024,物理类,本科批,584,15200,587,30
12,27,1,2025,物理类,本科批,593,8900,601,12
12,28,1,2023,物理类,本科批,627,5550,630,20
12,28,1,2024,物理类,本科批,626,5900,629,5
12,28,1,2025,物理类,本科批,635,2750,643,15
12,29,1,2023,物理类,本科批,633,3450,641,10
12,29,1,2024,物理类,本科批,625,6250,630,25
12,29,1,2025,物理类,本科批,634,3100,637,15
12,30,1,2023,物理类,本科批,622,7300,625,4
12,30,1,2024,物理类,本科批,629,4850,635,12
12,30,1,2025,物理类,本科批,630,4500,638,20
12,1,1,2023,历史类,本科批,615,1,618,2
12,1,1,2024,历史类,本科批,615,1,619,6
12,1,1,2025,历史类,本科批,618,1,625,25
12,2,1,2023,历史类,本科批,611,1,616,30
12,2,1,2024,历史类,本科批,613,1,615,6
12,2,1,2025,历史类,本科批,618,1,624,30
12,3,1,2023,历史类,本科批,618,1,623,6
12,3,1,2024,历史类,本科批,614,1,618,15
12,3,1,2025,历史类,本科批,618,1,626,6
12,4,1,2023,历史类,本科批,561,3600,565,12
12,4,1,2024,历史类,本科批,565,2000,568,2
12,4,1,2025,历史类,本科批,568,800,573,25
12,5,1,2023,历史类,本科批,610,1,614,6
12,5,1,2024,历史类,本科批,623,1,625,15
12,5,1,2025,历史类,本科批,625,1,628,3
12,6,1,2023,历史类,本科批,601,1300,605,8
12,6,1,2024,历史类,本科批,599,1700,606,30
12,6,1,2025,历史类,本科批,599,1700,605,20
12,7,1,2023,历史类,本科批,593,2900,596,15
12,7,1,2024,历史类,本科批,600,1500,608,12
12,7,1,2025,历史类,本科批,604,700,607,3
12,8,1,2023,历史类,本科批,558,4800,566,5
12,8,1,2024,历史类,本科批,569,400,576,15
12,8,1,2025,历史类,本科批,573,1,580,3
12,9,1,2023,历史类,本科批,573,1,581,4
12,9,1,2024,历史类,本科批,580,1,584,6
12,9,1,2025,历史类,本科批,578,1,586,12
12,10,1,2023,历史类,本科批,576,1,584,8
12,10,1,2024,历史类,本科批,577,1,579,30
12,10,1,2025,历史类,本科批,577,1,580,30
12,11,1,2023,历史类,本科批,562,3200,565,5
12,11,1,2024,历史类,本科批,561,3600,566,30
12,11,1,2025,历史类,本科批,562,3200,564,12
12,12,1,2023,历史类,本科批,575,1,577,2
12,12,1,2024,历史类,本科批,582,1,584,12
12,12,1,2025,历史类,本科批,578,1,580,3
12,13,1,2023,历史类,本科批,595,2500,603,3
12,13,1,2024,历史类,本科批,598,1900,604,5
12,13,1,2025,历史类,本科批,607,100,611,2
12,17,1,2023,历史类,本科批,566,1600,570,8
12,17,1,2024,历史类,本科批,568,800,576,30
12,17,1,2025,历史类,本科批,568,800,574,20
12,18,1,2023,历史类,本科批,555,6000,561,5
12,18,1,2024,历史类,本科批,564,2400,567,15
12,18,1,2025,历史类,本科批,562,3200,565,15
12,19,1,2023,历史类,本科批,596,2300,603,20
12,19,1,2024,历史类,本科批,602,1100,609,3
12,19,1,2025,历史类,本科批,602,1100,607,10
12,20,1,2023,历史类,本科批,564,2400,566,8
12,20,1,2024,历史类,本科批,567,1200,569,15
12,20,1,2025,历史类,本科批,569,400,577,8
12,21,1,2023,历史类,本科批,608,1,610,8
12,21,1,2024,历史类,本科批,614,1,619,6
12,21,1,2025,历史类,本科批,626,1,633,6
12,22,1,2023,历史类,本科批,594,2700,600,10
12,22,1,2024,历史类,本科批,601,1300,604,3
12,22,1,2025,历史类,本科批,609,1,613,4
12,23,1,2023,历史类,本科批,566,1600,568,10
12,23,1,2024,历史类,本科批,568,800,575,25
12,23,1,2025,历史类,本科批,562,3200,565,10
12,24,1,2023,历史类,本科批,591,3300,598,4
12,24,1,2024,历史类,本科批,600,1500,603,8
12,24,1,2025,历史类,本科批,606,300,614,10
12,25,1,2023,历史类,本科批,563,2800,567,30
12,25,1,2024,历史类,本科批,569,400,573,25
12,25,1,2025,历史类,本科批,569,400,574,25
12,26,1,2023,历史类,本科批,598,1900,604,6
12,26,1,2024,历史类,本科批,602,1100,604,3
12,26,1,2025,历史类,本科批,605,500,610,5
12,27,1,2023,历史类,本科批,593,2900,595,30
12,27,1,2024,历史类,本科批,596,2300,601,25
12,27,1,2025,历史类,本科批,598,1900,603,20
12,28,1,2023,历史类,本科批,597,2100,603,20
12,28,1,2024,历史类,本科批,596,2300,603,15
12,28,1,2025,历史类,本科批,606,300,609,6
12,29,1,2023,历史类,本科批,599,1700,603,15
12,29,1,2024,历史类,本科批,603,900,609,2
12,29,1,2025,历史类,本科批,602,1100,604,10
12,30,1,2023,历史类,本科批,598,1900,603,2
12,30,1,2024,历史类,本科批,597,2100,603,25
12,30,1,2025,历史类,本科批,600,1500,605,10
13,1,1,2023,物理类,本科批,586,13800,594,3
13,1,1,2024,物理类,本科批,593,8900,598,25
13,1,1,2025,物理类,本科批,598,5400,604,20
13,2,1,2023,物理类,本科批,642,300,648,2
13,2,1,2024,物理类,本科批,649,1,654,20
13,2,1,2025,物理类,本科批,658,1,665,8
13,3,1,2023,物理类,本科批,647,1,649,2
13,3,1,2024,物理类,本科批,645,1,648,8
13,3,1,2025,物理类,本科批,657,1,659,25
13,4,1,2023,物理类,本科批,650,1,654,8
13,4,1,2024,物理类,本科批,650,1,652,25
13,4,1,2025,物理类,本科批,650,1,653,25
13,5,1,2023,物理类,本科批,645,1,653,6
13,5,1,2024,物理类,本科批,650,1,653,2
13,5,1,2025,物理类,本科批,655,1,657,12
13,6,1,2023,物理类,本科批,630,4500,636,10
13,6,1,2024,物理类,本科批,625,6250,632,12
13,6,1,2025,物理类,本科批,630,4500,634,10
13,7,1,2023,物理类,本科批,631,4150,633,12
13,7,1,2024,物理类,本科批,635,2750,638,8
13,7,1,2025,物理类,本科批,637,2050,645,25
13,8,1,2023,物理类,本科批,644,1,648,10
13,8,1,2024,物理类,本科批,652,1,659,3
13,8,1,2025,物理类,本科批,653,1,657,6
13,9,1,2023,物理类,本科批,584,15200,592,5
13,9,1,2024,物理类,本科批,584,15200,591,20
13,9,1,2025,物理类,本科批,593,8900,597,6
13,10,1,2023,物理类,本科批,585,14500,590,5
13,10,1,2024,物理类,本科批,584,15200,591,6
13,10,1,2025,物理类,本科批,592,9600,597,25
13,11,1,2023,物理类,本科批,604,1200,609,6
13,11,1,2024,物理类,本科批,608,1,613,25
13,11,1,2025,物理类,本科批,607,1,609,25
13,12,1,2023,物理类,本科批,607,1,612,5
13,12,1,2024,物理类,本科批,604,1200,611,15
13,12,1,2025,物理类,本科批,611,1,617,30
13,13,1,2023,物理类,本科批,623,6950,627,12
13,13,1,2024,物理类,本科批,628,5200,631,30
13,13,1,2025,物理类,本科批,634,3100,639,8
13,14,1,2023,物理类,本科批,654,1,657,10
13,14,1,2024,物理类,本科批,649,1,656,4
13,14,1,2025,物理类,本科批,658,1,664,5
13,15,1,2023,物理类,本科批,626,5900,629,2
13,15,1,2024,物理类,本科批,629,4850,634,12
13,15,1,2025,物理类,本科批,636,2400,641,25
13,16,1,2023,物理类,本科批,600,4000,604,4
13,16,1,2024,物理类,本科批,604,1200,612,6
13,16,1,2025,物理类,本科批,607,1,614,2
13,17,1,2023,物理类,本科批,641,650,643,3
13,17,1,2024,物理类,本科批,654,1,658,3
13,17,1,2025,物理类,本科批,654,1,661,25
13,18,1,2023,物理类,本科批,623,6950,626,3
13,18,1,2024,物理类,本科批,633,3450,635,15
13,18,1,2025,物理类,本科批,638,1700,642,12
13,19,1,2023,物理类,本科批,632,3800,634,8
13,19,1,2024,物理类,本科批,634,3100,641,10
13,19,1,2025,物理类,本科批,633,3450,636,4
13,20,1,2023,物理类,本科批,585,14500,590,10
13,20,1,2024,物理类,本科批,592,9600,594,12
13,20,1,2025,物理类,本科批,593,8900,600,3
13,21,1,2023,物理类,本科批,648,1,655,5
13,21,1,2024,物理类,本科批,647,1,651,12
13,21,1,2025,物理类,本科批,652,1,654,25
13,22,1,2023,物理类,本科批,620,8000,628,30
13,22,1,2024,物理类,本科批,635,2750,638,6
13,22,1,2025,物理类,本科批,636,2400,640,25
13,23,1,2023,物理类,本科批,607,1,609,15
13,23,1,2024,物理类,本科批,607,1,612,2
13,23,1,2025,物理类,本科批,608,1,612,3
13,24,1,2023,物理类,本科批,627,5550,630,4
13,24,1,2024,物理类,本科批,635,2750,639,25
13,24,1,2025,物理类,本科批,629,4850,633,3
13,25,1,2023,物理类,本科批,628,5200,635,10
13,25,1,2024,物理类,本科批,631,4150,639,3
13,25,1,2025,物理类,本科批,631,4150,637,3
13,26,1,2023,物理类,本科批,628,5200,635,8
13,26,1,2024,物理类,本科批,625,6250,633,2
13,26,1,2025,物理类,本科批,637,2050,642,25
13,27,1,2023,物理类,本科批,582,16600,589,6
13,27,1,2024,物理类,本科批,592,9600,594,3
13,27,1,2025,物理类,本科批,588,12400,594,30
13,28,1,2023,物理类,本科批,632,3800,639,10
13,28,1,2024,物理类,本科批,632,3800,637,30
13,28,1,2025,物理类,本科批,631,4150,634,25
13,29,1,2023,物理类,本科批,626,5900,629,3
13,29,1,2024,物理类,本科批,630,4500,633,10
13,29,1,2025,物理类,本科批,638,1700,641,2
13,30,1,2023,物理类,本科批,630,4500,636,25
13,30,1,2024,物理类,本科批,626,5900,631,5
13,30,1,2025,物理类,本科批,630,4500,632,10
13,1,1,2023,历史类,本科批,612,1,615,3
13,1,1,2024,历史类,本科批,615,1,621,3
13,1,1,2025,历史类,本科批,622,1,627,12
13,2,1,2023,历史类,本科批,610,1,613,30
13,2,1,2024,历史类,本科批,616,1,624,6
13,2,1,2025,历史类,本科批,623,1,628,4
13,3,1,2023,历史类,本科批,620,1,623,6
13,3,1,2024,历史类,本科批,619,1,622,10
13,3,1,2025,历史类,本科批,615,1,619,6
13,4,1,2023,历史类,本科批,559,4400,563,20
13,4,1,2024,历史类,本科批,561,3600,563,12
13,4,1,2025,历史类,本科批,567,1200,574,10
13,5,1,2023,历史类,本科批,615,1,622,20
13,5,1,2024,历史类,本科批,614,1,616,15
13,5,1,2025,历史类,本科批,614,1,618,5
13,6,1,2023,历史类,本科批,601,1300,608,20
13,6,1,2024,历史类,本科批,595,2500,599,15
13,6,1,2025,历史类,本科批,606,300,610,10
13,7,1,2023,历史类,本科批,601,1300,603,20
13,7,1,2024,历史类,本科批,599,1700,602,15
13,7,1,2025,历史类,本科批,604,700,609,4
13,8,1,2023,历史类,本科批,561,3600,564,6
13,8,1,2024,历史类,本科批,565,2000,567,4
13,8,1,2025,历史类,本科批,568,800,575,8
13,9,1,2023,历史类,本科批,574,1,580,6
13,9,1,2024,历史类,本科批,578,1,583,4
13,9,1,2025,历史类,本科批,583,1,591,4
13,10,1,2023,历史类,本科批,569,400,572,4
13,10,1,2024,历史类,本科批,576,1,579,2
13,10,1,2025,历史类,本科批,581,1,584,30
13,11,1,2023,历史类,本科批,579,1,581,12
13,11,1,2024,历史类,本科批,581,1,586,12
13,11,1,2025,历史类,本科批,578,1,586,30
13,12,1,2023,历史类,本科批,577,1,579,5
13,12,1,2024,历史类,本科批,575,1,583,4
13,12,1,2025,历史类,本科批,582,1,588,25
13,13,1,2023,历史类,本科批,590,3500,596,20
13,13,1,2024,历史类,本科批,601,1300,603,5
13,13,1,2025,历史类,本科批,609,1,611,8
13,14,1,2023,历史类,本科批,565,2000,569,20
13,14,1,2024,历史类,本科批,565,2000,568,2
13,14,1,2025,历史类,本科批,568,800,576,30
13,15,1,2023,历史类,本科批,601,1300,605,20
13,15,1,2024,历史类,本科批,600,1500,602,25
13,15,1,2025,历史类,本科批,607,100,611,30
13,16,1,2023,历史类,本科批,570,1,573,2
13,16,1,2024,历史类,本科批,578,1,586,2
13,16,1,2025,历史类,本科批,582,1,588,10
13,17,1,2023,历史类,本科批,559,4400,562,10
13,17,1,2024,历史类,本科批,560,4000,568,5
13,17,1,2025,历史类,本科批,568,800,576,10
13,18,1,2023,历史类,本科批,594,2700,598,12
13,18,1,2024,历史类,本科批,599,1700,606,20
13,18,1,2025,历史类,本科批,602,1100,609,3
13,19,1,2023,历史类,本科批,593,2900,598,12
13,19,1,2024,历史类,本科批,602,1100,606,20
13,19,1,2025,历史类,本科批,606,300,608,10
13,20,1,2023,历史类,本科批,592,3100,597,25
13,20,1,2024,历史类,本科批,596,2300,598,15
13,20,1,2025,历史类,本科批,605,500,612,5
13,21,1,2023,历史类,本科批,618,1,624,25
13,21,1,2024,历史类,本科批,614,1,618,12
13,21,1,2025,历史类,本科批,618,1,626,12
13,22,1,2023,历史类,本科批,603,900,607,5
13,22,1,2024,历史类,本科批,601,1300,605,20
13,22,1,2025,历史类,本科批,604,700,606,2
13,23,1,2023,历史类,本科批,574,1,579,3
13,23,1,2024,历史类,本科批,583,1,590,20
13,23,1,2025,历史类,本科批,581,1,585,20
13,24,1,2023,历史类,本科批,555,6000,557,30
13,24,1,2024,历史类,本科批,562,3200,570,4
13,24,1,2025,历史类,本科批,564,2400,566,10
13,25,1,2023,历史类,本科批,597,2100,603,30
13,25,1,2024,历史类,本科批,605,500,610,20
13,25,1,2025,历史类,本科批,603,900,611,4
13,26,1,2023,历史类,本科批,568,800,572,25
13,26,1,2024,历史类,本科批,566,1600,572,2
13,26,1,2025,历史类,本科批,567,1200,569,2
13,27,1,2023,历史类,本科批,563,2800,570,10
13,27,1,2024,历史类,本科批,567,1200,571,20
13,27,1,2025,历史类,本科批,570,1,577,25
13,28,1,2023,历史类,本科批,595,2500,597,4
13,28,1,2024,历史类,本科批,595,2500,598,3
13,28,1,2025,历史类,本科批,599,1700,607,2
13,29,1,2023,历史类,本科批,568,800,571,10
13,29,1,2024,历史类,本科批,563,2800,565,6
13,29,1,2025,历史类,本科批,566,1600,571,10
13,30,1,2023,历史类,本科批,560,4000,567,30
13,30,1,2024,历史类,本科批,567,1200,572,2
13,30,1,2025,历史类,本科批,573,1,576,5
14,1,1,2023,物理类,本科批,641,650,645,2
14,1,1,2024,物理类,本科批,655,1,663,30
14,1,1,2025,物理类,本科批,655,1,663,12
14,2,1,2023,物理类,本科批,648,1,652,2
14,2,1,2024,物理类,本科批,651,1,656,15
14,2,1,2025,物理类,本科批,659,1,666,12
14,3,1,2023,物理类,本科批,590,11000,592,10
14,3,1,2024,物理类,本科批,588,12400,594,3
14,3,1,2025,物理类,本科批,596,6800,601,12
14,4,1,2023,物理类,本科批,588,12400,592,12
14,4,1,2024,物理类,本科批,583,15900,586,6
14,4,1,2025,物理类,本科批,592,9600,596,12
14,5,1,2023,物理类,本科批,590,11000,597,8
14,5,1,2024,物理类,本科批,593,8900,598,4
14,5,1,2025,物理类,本科批,592,9600,597,25
14,6,1,2023,物理类,本科批,629,4850,637,4
14,6,1,2024,物理类,本科批,628,5200,632,30
14,6,1,2025,物理类,本科批,636,2400,641,4
14,7,1,2023,物理类,本科批,590,11000,595,3
14,7,1,2024,物理类,本科批,590,11000,594,5
14,7,1,2025,物理类,本科批,593,8900,595,2
14,8,1,2023,物理类,本科批,647,1,654,4
14,8,1,2024,物理类,本科批,653,1,655,3
14,8,1,2025,物理类,本科批,654,1,656,20
14,9,1,2023,物理类,本科批,581,17300,586,6
14,9,1,2024,物理类,本科批,588,12400,596,2
14,9,1,2025,物理类,本科批,592,9600,595,30
14,10,1,2023,物理类,本科批,605,500,607,30
14,10,1,2024,物理类,本科批,607,1,615,12
14,10,1,2025,物理类,本科批,602,2600,610,20
14,11,1,2023,物理类,本科批,607,1,609,15
14,11,1,2024,物理类,本科批,602,2600,609,3
14,11,1,2025,物理类,本科批,607,1,610,30
14,12,1,2023,物理类,本科批,604,1200,609,30
14,12,1,2024,物理类,本科批,602,2600,609,8
14,12,1,2025,物理类,本科批,605,500,607,5
14,13,1,2023,物理类,本科批,621,7650,624,12
14,13,1,2024,物理类,本科批,629,4850,635,4
14,13,1,2025,物理类,本科批,630,4500,634,30
14,15,1,2023,物理类,本科批,632,3800,639,5
14,15,1,2024,物理类,本科批,633,3450,638,5
14,15,1,2025,物理类,本科批,633,3450,638,10
14,16,1,2023,物理类,本科批,605,500,609,2
14,16,1,2024,物理类,本科批,602,2600,610,2
14,16,1,2025,物理类,本科批,606,1,608,8
14,17,1,2023,物理类,本科批,649,1,651,10
14,17,1,2024,物理类,本科批,655,1,662,4
14,17,1,2025,物理类,本科批,650,1,657,30
14,18,1,2023,物理类,本科批,624,6600,629,10
14,18,1,2024,物理类,本科批,629,4850,636,30
14,18,1,2025,物理类,本科批,633,3450,635,6
14,19,1,2023,物理类,本科批,622,7300,629,10
14,19,1,2024,物理类,本科批,635,2750,638,15
14,19,1,2025,物理类,本科批,639,1350,646,12
14,20,1,2023,物理类,本科批,624,6600,628,3
14,20,1,2024,物理类,本科批,633,3450,637,10
14,20,1,2025,物理类,本科批,635,2750,641,6
14,21,1,2023,物理类,本科批,586,13800,590,15
14,21,1,2024,物理类,本科批,593,8900,596,2
14,21,1,2025,物理类,本科批,592,9600,598,6
14,22,1,2023,物理类,本科批,586,13800,592,3
14,22,1,2024,物理类,本科批,588,12400,592,25
14,22,1,2025,物理类,本科批,593,8900,595,2
14,23,1,2023,物理类,本科批,606,1,610,20
14,23,1,2024,物理类,本科批,607,1,611,5
14,23,1,2025,物理类,本科批,614,1,621,25
14,24,1,2023,物理类,本科批,623,6950,627,6
14,24,1,2024,物理类,本科批,635,2750,643,30
14,24,1,2025,物理类,本科批,640,1000,643,30
14,25,1,2023,物理类,本科批,624,6600,628,15
14,25,1,2024,物理类,本科批,628,5200,636,8
14,25,1,2025,物理类,本科批,630,4500,633,30
14,26,1,2023,物理类,本科批,622,7300,624,2
14,26,1,2024,物理类,本科批,627,5550,632,5
14,26,1,2025,物理类,本科批,630,4500,634,25
14,27,1,2023,物理类,本科批,628,5200,634,10
14,27,1,2024,物理类,本科批,634,3100,639,25
14,27,1,2025,物理类,本科批,636,2400,643,12
14,28,1,2023,物理类,本科批,623,6950,626,15
14,28,1,2024,物理类,本科批,632,3800,639,12
14,28,1,2025,物理类,本科批,635,2750,643,15
14,29,1,2023,物理类,本科批,588,12400,593,2
14,29,1,2024,物理类,本科批,591,10300,595,3
14,29,1,2025,物理类,本科批,594,8200,596,3
14,30,1,2023,物理类,本科批,622,7300,628,4
